0 1 0.973934
0.01 1.02392 1.04713
0.02 1.04187 1.06605
0.03 1.04942 1.05555
0.04 1.04466 1.03193
0.05 1.02867 1.00533
0.06 1.00526 0.981533
0.07 0.980012 0.963397
0.08 0.958962 0.951839
0.09 0.947076 0.946594
0.1 0.947058 0.946735
0.11 0.958679 0.951039
0.12 0.978838 0.958224
0.13 1.00232 0.967096
0.14 1.02307 0.976632
0.15 1.03567 0.986018
0.16 1.0367 0.994651
0.17 1.02551 1.00213
0.18 1.00445 1.00821
0.19 0.978247 1.01281
0.2 0.952866 1.01594
0.21 0.934046 1.01769
0.22 0.925898 1.0182
0.23 0.929894 1.01765
0.24 0.944509 1.0162
0.25 0.965596 1.01402
0.26 0.987398 1.01126
0.27 1.00396 1.00805
0.28 1.01059 1.00448
0.29 1.00499 1.00062
0.3 0.987851 0.996527
0.31 0.962657 0.992215
0.32 0.93484 0.987689
0.33 0.910453 0.982936
0.34 0.894685 0.977934
0.35 0.890591 0.972655
0.36 0.898347 0.967068
0.37 0.915203 0.961147
0.38 0.936158 0.954868
0.39 0.955186 0.948217
0.4 0.966708 0.941186
0.41 0.966962 0.933781
0.42 0.954922 0.926016
0.43 0.932548 0.917917
0.44 0.904309 0.909521
0.45 0.876088 0.900872
0.46 0.853741 0.892023
0.47 0.841664 0.883035
0.48 0.841716 0.873971
0.49 0.852765 0.864898
0.5 0.870965 0.855884
0.51 0.890697 0.846998
0.52 0.905947 0.838303
0.53 0.911775 0.829863
0.54 0.905527 0.821731
0.55 0.887487 0.813959
0.56 0.8608 0.806589
0.57 0.830713 0.799654
0.58 0.803281 0.793181
0.59 0.783889 0.787185
0.6 0.775934 0.781676
0.61 0.779992 0.77665
0.62 0.793677 0.7721
0.63 0.812226 0.768005
0.64 0.829667 0.764342
0.65 0.840277 0.761077
0.66 0.839988 0.758172
0.67 0.827379 0.755584
0.68 0.804027 0.753263
0.69 0.77412 0.75116
0.7 0.743433 0.74922
0.71 0.717911 0.747387
0.72 0.702217 0.745607
0.73 0.698589 0.743824
0.74 0.706292 0.741984
0.75 0.721799 0.740035
0.76 0.739654 0.737926
0.77 0.753809 0.735611
0.78 0.759103 0.733048
0.79 0.752528 0.730197
0.8 0.733962 0.727025
0.81 0.706206 0.723502
0.82 0.67429 0.719604
0.83 0.644248 0.71531
0.84 0.621637 0.710606
0.85 0.610179 0.705483
0.86 0.610849 0.699934
0.87 0.621636 0.693961
0.88 0.638036 0.687566
0.89 0.654156 0.680758
0.9 0.664155 0.673548
0.91 0.663675 0.665953
0.92 0.65091 0.657989
