0 1 1.74419
0.01 1.02392 1.72087
0.02 1.04187 1.69767
0.03 1.04942 1.67459
0.04 1.04466 1.65162
0.05 1.02867 1.62877
0.06 1.00526 1.60603
0.07 0.980012 1.58342
0.08 0.958962 1.56091
0.09 0.947076 1.53853
0.1 0.947058 1.51626
0.11 0.958679 1.4941
0.12 0.978838 1.47206
0.13 1.00232 1.45013
0.14 1.02307 1.42832
0.15 1.03567 1.40662
0.16 1.0367 1.38504
0.17 1.02551 1.36357
0.18 1.00445 1.34221
0.19 0.978247 1.32097
0.2 0.952866 1.29984
0.21 0.934046 1.27882
0.22 0.925898 1.25792
0.23 0.929894 1.23713
0.24 0.944509 1.21645
0.25 0.965596 1.19588
0.26 0.987398 1.17542
0.27 1.00396 1.15508
0.28 1.01059 1.13484
0.29 1.00499 1.11472
0.3 0.987851 1.09471
0.31 0.962657 1.07481
0.32 0.93484 1.05501
0.33 0.910453 1.03533
0.34 0.894685 1.01576
0.35 0.890591 0.9963
0.36 0.898347 0.976947
0.37 0.915203 0.957704
0.38 0.936158 0.938569
0.39 0.955186 0.919543
0.4 0.966708 0.900626
0.41 0.966962 0.881816
0.42 0.954922 0.863115
0.43 0.932548 0.844521
0.44 0.904309 0.826035
0.45 0.876088 0.807656
0.46 0.853741 0.789384
0.47 0.841664 0.771219
0.48 0.841716 0.75316
0.49 0.852765 0.735208
0.5 0.870965 0.717361
0.51 0.890697 0.699621
0.52 0.905947 0.681986
0.53 0.911775 0.664457
0.54 0.905527 0.647032
0.55 0.887487 0.629713
0.56 0.8608 0.612498
0.57 0.830713 0.595388
0.58 0.803281 0.578382
0.59 0.783889 0.56148
0.6 0.775934 0.544681
0.61 0.779992 0.527986
0.62 0.793677 0.511395
0.63 0.812226 0.494906
0.64 0.829667 0.47852
0.65 0.840277 0.462237
0.66 0.839988 0.446056
0.67 0.827379 0.429977
0.68 0.804027 0.414001
0.69 0.77412 0.398125
0.7 0.743433 0.382351
0.71 0.717911 0.366679
0.72 0.702217 0.351107
0.73 0.698589 0.335636
0.74 0.706292 0.320265
0.75 0.721799 0.304995
0.76 0.739654 0.289825
0.77 0.753809 0.274754
0.78 0.759103 0.259783
0.79 0.752528 0.244912
0.8 0.733962 0.230139
0.81 0.706206 0.215465
0.82 0.67429 0.20089
0.83 0.644248 0.186413
0.84 0.621637 0.172035
0.85 0.610179 0.157754
0.86 0.610849 0.143571
0.87 0.621636 0.129485
0.88 0.638036 0.115497
0.89 0.654156 0.101605
0.9 0.664155 0.0878104
0.91 0.663675 0.0741122
0.92 0.65091 0.0605102
0.93 0.627044 0.0470043
0.94 0.595967 0.0335942
0.95 0.563318 0.0202796
0.96 0.535107 0.00706044
0.97 0.516244 -0.00606366
0.98 0.509335 -0.0190929
0.99 0.514046 -0.0320275
1 0.527184 -0.0448677
1.01 0.543479 -0.0576137
1.02 0.556877 -0.0702658
1.03 0.562018 -0.0828241
1.04 0.555552 -0.095289
1.05 0.536956 -0.107661
1.06 0.508668 -0.119939
1.07 0.475485 -0.132125
1.08 0.443389 -0.144219
1.09 0.418087 -0.15622
1.1 0.403608 -0.168129
1.11 0.401324 -0.179946
1.12 0.409605 -0.191671
1.13 0.424227 -0.203305
1.14 0.439403 -0.214848
1.15 0.449197 -0.226301
1.16 0.448983 -0.237662
1.17 0.436575 -0.248933
1.18 0.412762 -0.260114
1.19 0.381116 -0.271205
1.2 0.347117 -0.282206
1.21 0.316814 -0.293117
1.22 0.29534 -0.30394
1.23 0.285658 -0.314673
1.24 0.287837 -0.325317
1.25 0.299033 -0.335873
1.26 0.314185 -0.346341
1.27 0.327257 -0.35672
1.28 0.332717 -0.367012
1.29 0.326884 -0.377216
1.3 0.30884 -0.387332
1.31 0.280648 -0.397362
1.32 0.246848 -0.407304
1.33 0.213348 -0.41716
1.34 0.185977 -0.426929
1.35 0.169056 -0.436612
1.36 0.164342 -0.446209
1.37 0.1706 -0.455721
1.38 0.183902 -0.465146
1.39 0.198589 -0.474487
1.4 0.208662 -0.483742
1.41 0.209243 -0.492913
1.42 0.197778 -0.501998
1.43 0.174655 -0.511
1.44 0.143115 -0.519917
1.45 0.108454 -0.528751
1.46 0.0767312 -0.537501
1.47 0.0532821 -0.546167
1.48 0.0414143 -0.55475
1.49 0.0415974 -0.563251
1.5 0.0513481 -0.571668
1.51 0.0658389 -0.580003
1.52 0.0790799 -0.588256
1.53 0.0853856 -0.596426
1.54 0.0807675 -0.604515
1.55 0.0639104 -0.612522
1.56 0.036495 -0.620448
1.57 0.00278662 -0.628293
1.58 -0.0314092 -0.636057
1.59 -0.0601673 -0.643741
1.6 -0.078894 -0.651344
1.61 -0.0854507 -0.658866
1.62 -0.0806782 -0.666309
1.63 -0.0681899 -0.673672
1.64 -0.053487 -0.680956
1.65 -0.0426117 -0.68816
1.66 -0.0406672 -0.695286
1.67 -0.0505683 -0.702333
1.68 -0.0723272 -0.709301
1.69 -0.103051 -0.71619
1.7 -0.137648 -0.723002
1.71 -0.170077 -0.729736
1.72 -0.194824 -0.736392
1.73 -0.20825 -0.742971
1.74 -0.209488 -0.749473
1.75 -0.200649 -0.755898
1.76 -0.186307 -0.762246
1.77 -0.172379 -0.768518
1.78 -0.164678 -0.774714
1.79 -0.167484 -0.780833
1.8 -0.182502 -0.786877
1.81 -0.208442 -0.792846
1.82 -0.241333 -0.798739
1.83 -0.275497 -0.804557
1.84 -0.304937 -0.8103
1.85 -0.324809 -0.815969
1.86 -0.332603 -0.821563
1.87 -0.32876 -0.827083
1.88 -0.316563 -0.83253
1.89 -0.301333 -0.837903
1.9 -0.289126 -0.843202
1.91 -0.285252 -0.848428
1.92 -0.29297 -0.853581
1.93 -0.312695 -0.858662
1.94 -0.341892 -0.86367
1.95 -0.375701 -0.868606
1.96 -0.408121 -0.87347
1.97 -0.433484 -0.878262
1.98 -0.447839 -0.882982
1.99 -0.449923 -0.887632
2 -0.441465 -0.89221
2.01 -0.426767 -0.896717
2.02 -0.411647 -0.901154
2.03 -0.402017 -0.90552
2.04 -0.402435 -0.909817
2.05 -0.414985 -0.914043
2.06 -0.438774 -0.9182
2.07 -0.470141 -0.922287
2.08 -0.503563 -0.926305
2.09 -0.532999 -0.930254
2.1 -0.553373 -0.934134
2.11 -0.561815 -0.937946
2.12 -0.558365 -0.94169
2.13 -0.545962 -0.945365
