0 1 1
0.01 1.01005 1.01005
0.02 1.0202 1.0202
0.03 1.03045 1.03045
0.04 1.04081 1.04081
0.05 1.05127 1.05127
0.06 1.06183 1.06183
0.07 1.0725 1.0725
0.08 1.08328 1.08328
0.09 1.09417 1.09417
0.1 1.10516 1.10516
0.11 1.11626 1.11626
0.12 1.12747 1.12747
0.13 1.13879 1.13879
0.14 1.15022 1.15022
0.15 1.16176 1.16176
0.16 1.17341 1.17341
0.17 1.18518 1.18518
0.18 1.19706 1.19706
0.19 1.20905 1.20905
0.2 1.22116 1.22116
0.21 1.23338 1.23338
0.22 1.24571 1.24571
0.23 1.25816 1.25816
0.24 1.27072 1.27072
0.25 1.2834 1.2834
0.26 1.29619 1.29619
0.27 1.30909 1.30909
0.28 1.32211 1.32211
0.29 1.33525 1.33525
0.3 1.34849 1.34849
0.31 1.36185 1.36185
0.32 1.37532 1.37532
0.33 1.38891 1.38891
0.34 1.4026 1.4026
0.35 1.41641 1.41641
0.36 1.43032 1.43032
0.37 1.44434 1.44434
0.38 1.45847 1.45847
0.39 1.47271 1.47271
0.4 1.48705 1.48705
0.41 1.5015 1.5015
0.42 1.51605 1.51605
0.43 1.53069 1.53069
0.44 1.54544 1.54544
0.45 1.56028 1.56028
0.46 1.57522 1.57522
0.47 1.59024 1.59024
0.48 1.60536 1.60536
0.49 1.62057 1.62057
0.5 1.63586 1.63586
0.51 1.65123 1.65123
0.52 1.66668 1.66668
0.53 1.6822 1.6822
0.54 1.6978 1.6978
0.55 1.71347 1.71347
0.56 1.7292 1.7292
0.57 1.74499 1.74499
0.58 1.76083 1.76083
0.59 1.77673 1.77673
0.6 1.79268 1.79268
0.61 1.80867 1.80867
0.62 1.8247 1.8247
0.63 1.84076 1.84076
0.64 1.85685 1.85685
0.65 1.87296 1.87296
0.66 1.88908 1.88908
0.67 1.90522 1.90522
0.68 1.92136 1.92136
0.69 1.93749 1.93749
0.7 1.95362 1.95362
0.71 1.96972 1.96972
0.72 1.98581 1.98581
0.73 2.00185 2.00185
0.74 2.01786 2.01786
0.75 2.03382 2.03382
0.76 2.04972 2.04972
0.77 2.06556 2.06556
0.78 2.08131 2.08131
0.79 2.09699 2.09699
0.8 2.11256 2.11256
0.81 2.12803 2.12803
0.82 2.14339 2.14339
0.83 2.15861 2.15861
0.84 2.1737 2.1737
0.85 2.18864 2.18864
0.86 2.20341 2.20341
0.87 2.21801 2.21801
0.88 2.23242 2.23242
0.89 2.24663 2.24663
0.9 2.26063 2.26063
0.91 2.27439 2.27439
0.92 2.28792 2.28792
0.93 2.30119 2.30119
0.94 2.31418 2.31418
0.95 2.32689 2.32689
0.96 2.33929 2.33929
0.97 2.35137 2.35137
0.98 2.36311 2.36311
0.99 2.3745 2.3745
1 2.38552 2.38552
1.01 2.39614 2.39614
1.02 2.40636 2.40636
1.03 2.41614 2.41614
1.04 2.42548 2.42548
1.05 2.43435 2.43435
1.06 2.44273 2.44273
1.07 2.4506 2.4506
1.08 2.45794 2.45794
1.09 2.46472 2.46472
1.1 2.47093 2.47093
1.11 2.47654 2.47654
1.12 2.48153 2.48153
1.13 2.48588 2.48588
1.14 2.48955 2.48955
1.15 2.49253 2.49253
1.16 2.49478 2.49478
1.17 2.49629 2.49629
1.18 2.49703 2.49703
1.19 2.49697 2.49697
1.2 2.49608 2.49608
1.21 2.49434 2.49434
1.22 2.49172 2.49172
1.23 2.48818 2.48818
1.24 2.48371 2.48371
1.25 2.47826 2.47826
1.26 2.47182 2.47182
1.27 2.46434 2.46434
1.28 2.45581 2.45581
1.29 2.44618 2.44618
1.3 2.43543 2.43543
1.31 2.42352 2.42352
1.32 2.41042 2.41042
1.33 2.3961 2.3961
1.34 2.38053 2.38053
1.35 2.36367 2.36367
1.36 2.34549 2.34549
1.37 2.32595 2.32595
1.38 2.30501 2.30501
1.39 2.28266 2.28266
1.4 2.25884 2.25884
1.41 2.23352 2.23352
1.42 2.20667 2.20667
1.43 2.17826 2.17826
1.44 2.14824 2.14824
1.45 2.11658 2.11658
1.46 2.08324 2.08324
1.47 2.04819 2.04819
1.48 2.01139 2.01139
1.49 1.97281 1.97281
1.5 1.9324 1.9324
1.51 1.89013 1.89013
1.52 1.84597 1.84597
1.53 1.79988 1.79988
1.54 1.75181 1.75181
1.55 1.70175 1.70175
1.56 1.64964 1.64964
1.57 1.59546 1.59546
1.58 1.53917 1.53917
1.59 1.48073 1.48073
1.6 1.42011 1.42011
1.61 1.35728 1.35728
1.62 1.2922 1.2922
1.63 1.22483 1.22483
1.64 1.15516 1.15516
1.65 1.08314 1.08314
1.66 1.00874 1.00874
1.67 0.931933 0.931933
1.68 0.852692 0.852692
1.69 0.770986 0.770986
1.7 0.686788 0.686788
1.71 0.60007 0.60007
1.72 0.510807 0.510807
1.73 0.418976 0.418976
1.74 0.324552 0.324552
1.75 0.227514 0.227514
1.76 0.127842 0.127842
1.77 0.0255166 0.0255166
1.78 -0.0794795 -0.0794795
1.79 -0.187162 -0.187162
1.8 -0.297545 -0.297545
1.81 -0.41064 -0.41064
1.82 -0.526459 -0.526459
1.83 -0.645009 -0.645009
1.84 -0.766296 -0.766296
1.85 -0.890326 -0.890326
1.86 -1.0171 -1.0171
1.87 -1.14662 -1.14662
1.88 -1.27887 -1.27887
1.89 -1.41387 -1.41387
1.9 -1.55159 -1.55159
1.91 -1.69202 -1.69202
1.92 -1.83516 -1.83516
1.93 -1.98099 -1.98099
1.94 -2.12948 -2.12948
1.95 -2.28061 -2.28061
1.96 -2.43437 -2.43437
1.97 -2.59071 -2.59071
1.98 -2.74961 -2.74961
1.99 -2.91103 -2.91103
2 -3.07493 -3.07493
2.01 -3.24127 -3.24127
2.02 -3.41 -3.41
2.03 -3.58106 -3.58106
2.04 -3.75441 -3.75441
2.05 -3.92997 -3.92997
2.06 -4.1077 -4.1077
2.07 -4.28752 -4.28752
2.08 -4.46935 -4.46935
2.09 -4.65312 -4.65312
2.1 -4.83875 -4.83875
2.11 -5.02615 -5.02615
2.12 -5.21523 -5.21523
2.13 -5.40589 -5.40589
2.14 -5.59803 -5.59803
2.15 -5.79154 -5.79154
2.16 -5.98631 -5.98631
2.17 -6.18223 -6.18223
2.18 -6.37916 -6.37916
2.19 -6.57699 -6.57699
2.2 -6.77557 -6.77557
2.21 -6.97477 -6.97477
